fips2010,fips2000,areaname22,name,msa22,fmr22_2,fmr22,msa21,fmr21_2,fmr21,msa20,fmr20_2,fmr20,msa19,fmr19_2,fmr19,msa18,fmr18_2,fmr18,msa17,fmr17_2,fmr17,msa16,fmr16_2,fmr16,msa15,fmr15_2,fmr15,msa14,fmr14_2,fmr14,msa13,fmr13_2,fmr13,msa12,fmr12_2,fmr12,msa11,fmr11_2,fmr11,msa10,fmr10_2,fmr10,msa09,fmr09_2,fmr09,msa08,fmr08_2,fmr08,msa07,fmr07_2,fmr07,msa06,fmr06_2,fmr06,msa05,fmr05_2,fmr05,msa04,fmr04_2,fmr04,msa03,fmr03_2,fmr03,msa02,fmr02_2,fmr02,msa01,fmr01_2,fmr01,msa00,fmr00_2,fmr00,msa99,fmr99_2,fmr99,msa98,fmr98_2,fmr98,msa97,fmr97_2,fmr97,msa96,fmr96_2,fmr96,msa95,fmr95_2,fmr95,msa94,fmr94_2,fmr94,msa93,fmr93_2,fmr93,msa92,fmr92_2,fmr92,msa91,fmr91_2,fmr91,msa90,fmr90_2,fmr90,msa89,fmr89_2,fmr89,msa88,fmr88_2,fmr88,msa87,fmr87_2,fmr87,msa86,fmr86_2,fmr86,msa85,fmr85_2,fmr85,msa83,fmr83_2,fmr83,cbsasub,areaname,state,cousub,county,pop2010,census_region,pop2017,pop2000
3503599999,3503599999,"Otero County, NM",Otero County,NCNTY35035N35035,726,40,NCNTY35035N35035,757,40,NCNTY35035N35035,714,40,NCNTY35035N35035,717,40,NCNTY35035N35035,697,40,NCNTY35035N35035,667,40,NCNTY35035N35035,658,40,NCNTY35035N35035,631,40,NCNTY35035N35035,637,40,NCNTY35035N35035,626,40,NCNTY35035N35035,542,40,NCNTY35035N35035,527,40,NCNTY35035N35035,523,40,NCNTY35035N35035,502,40,NCNTY35035N35035,479,40,NCNTY35035N35035,472,40,NCNTY35035N35035,456,40,9999,437,40,10000,422,40,10000,422,40,10000,413,40,10000,396,40,10000,393,40,10000,393,40,10000,388,40,10000,380,40,10000,377,40,10000,366,40,10000,369,45,10000,433,45,10000,426,45,10000,409,45,10000,396,45,10000,384,45,10000,374,45,10000,359,45,10000,343,45,10000,291,45,10000,272,45,NCNTY35035N35035,"Otero County, NM",35,99999,35,63797,4,65130,62298
3503799999,3503799999,"Quay County, NM",Quay County,NCNTY35037N35037,726,40,NCNTY35037N35037,734,40,NCNTY35037N35037,714,40,NCNTY35037N35037,700,40,NCNTY35037N35037,697,40,NCNTY35037N35037,667,40,NCNTY35037N35037,658,40,NCNTY35037N35037,631,40,NCNTY35037N35037,676,40,NCNTY35037N35037,645,40,NCNTY35037N35037,542,40,NCNTY35037N35037,527,40,NCNTY35037N35037,523,40,NCNTY35037N35037,502,40,NCNTY35037N35037,479,40,NCNTY35037N35037,472,40,NCNTY35037N35037,456,40,9999,439,40,10000,474,40,10000,474,40,10000,464,40,10000,445,40,10000,442,40,10000,442,40,10000,436,40,10000,427,40,10000,423,40,10000,411,40,10000,418,45,10000,412,45,10000,405,45,10000,389,45,10000,377,45,10000,365,45,10000,356,45,10000,342,45,10000,326,45,10000,280,45,10000,262,45,NCNTY35037N35037,"Quay County, NM",35,99999,37,9041,4,8445,10155
3503999999,3503999999,"Rio Arriba County, NM",Rio Arriba County,NCNTY35039N35039,726,40,NCNTY35039N35039,773,40,NCNTY35039N35039,714,40,NCNTY35039N35039,700,40,NCNTY35039N35039,697,40,NCNTY35039N35039,667,40,NCNTY35039N35039,658,40,NCNTY35039N35039,631,40,NCNTY35039N35039,740,40,NCNTY35039N35039,718,40,NCNTY35039N35039,641,40,NCNTY35039N35039,567,40,NCNTY35039N35039,562,40,NCNTY35039N35039,539,40,NCNTY35039N35039,514,40,NCNTY35039N35039,506,40,NCNTY35039N35039,489,40,9999,473,40,10000,428,40,10000,428,40,10000,418,40,10000,401,40,10000,398,40,10000,398,40,10000,393,40,10000,385,40,10000,382,40,10000,371,40,10000,378,45,10000,370,45,10000,364,45,10000,349,45,10000,338,45,10000,328,45,10000,320,45,10000,307,45,10000,293,45,10000,308,45,10000,288,45,NCNTY35039N35039,"Rio Arriba County, NM",35,99999,39,40246,4,39455,41190
3504199999,3504199999,"Roosevelt County, NM",Roosevelt County,NCNTY35041N35041,787,40,NCNTY35041N35041,860,40,NCNTY35041N35041,784,40,NCNTY35041N35041,786,40,NCNTY35041N35041,708,40,NCNTY35041N35041,667,40,NCNTY35041N35041,705,40,NCNTY35041N35041,672,40,NCNTY35041N35041,711,40,NCNTY35041N35041,626,40,NCNTY35041N35041,542,40,NCNTY35041N35041,527,40,NCNTY35041N35041,523,40,NCNTY35041N35041,502,40,NCNTY35041N35041,479,40,NCNTY35041N35041,472,40,NCNTY35041N35041,456,40,9999,409,40,10000,422,40,10000,422,40,10000,413,40,10000,396,40,10000,393,40,10000,393,40,10000,388,40,10000,380,40,10000,377,40,10000,339,40,10000,328,45,10000,412,45,10000,405,45,10000,389,45,10000,377,45,10000,365,45,10000,356,45,10000,342,45,10000,326,45,10000,280,45,10000,262,45,NCNTY35041N35041,"Roosevelt County, NM",35,99999,41,19846,4,19315,18018
3504399999,3504399999,"Albuquerque, NM MSA",Sandoval County,METRO10740M10740,996,40,METRO10740M10740,940,40,METRO10740M10740,877,40,METRO10740M10740,877,40,METRO10740M10740,873,40,METRO10740M10740,878,50,METRO10740M10740,941,50,METRO10740M10740,836,50,METRO10740M10740,802,40,METRO10740M10740,780,40,METRO10740M10740,701,40,METRO10740M10740,811,50,METRO10740M10740,782,50,METRO10740M10740,753,50,METRO10740M10740,760,50,METRO10740M10740,746,50,METRO10740M10740,721,50,200,699,50,200,673,50,200,671,50,200,654,50,200,632,50,200,585,40,200,584,40,200,574,40,200,559,40,200,544,40,200,533,40,200,500,45,10000,469,45,10000,461,45,10000,442,45,10000,428,45,10000,415,45,10000,405,45,10000,389,45,10000,371,45,10000,312,45,10000,292,45,METRO10740M10740,"Albuquerque, NM MSA",35,99999,43,131561,4,138815,89908
3504599999,3504599999,"Farmington, NM MSA",San Juan County,METRO22140M22140,850,40,METRO22140M22140,802,40,METRO22140M22140,822,40,METRO22140M22140,784,40,METRO22140M22140,770,40,METRO22140M22140,780,40,METRO22140M22140,787,40,METRO22140M22140,725,40,METRO22140M22140,735,40,METRO22140M22140,785,40,METRO22140M22140,653,40,METRO22140M22140,636,40,METRO22140M22140,632,40,METRO22140M22140,607,40,METRO22140M22140,579,40,METRO22140M22140,571,40,METRO22140M22140,552,40,9999,534,40,10000,439,40,10000,439,40,10000,430,40,10000,412,40,10000,409,40,10000,409,40,10000,404,40,10000,395,40,10000,392,40,10000,381,40,10000,384,45,10000,553,45,10000,544,45,10000,522,45,10000,506,45,10000,490,45,10000,478,45,10000,459,45,10000,438,45,10000,340,45,10000,320,45,METRO22140M22140,"Farmington, NM MSA",35,99999,45,130044,4,128220,113801
3504799999,3504799999,"San Miguel County, NM",San Miguel County,NCNTY35047N35047,726,40,NCNTY35047N35047,800,40,NCNTY35047N35047,772,40,NCNTY35047N35047,817,40,NCNTY35047N35047,724,40,NCNTY35047N35047,670,40,NCNTY35047N35047,701,40,NCNTY35047N35047,638,40,NCNTY35047N35047,659,40,NCNTY35047N35047,626,40,NCNTY35047N35047,561,40,NCNTY35047N35047,585,40,NCNTY35047N35047,581,40,NCNTY35047N35047,557,40,NCNTY35047N35047,532,40,NCNTY35047N35047,524,40,NCNTY35047N35047,506,40,9999,490,40,10000,435,40,10000,435,40,10000,425,40,10000,408,40,10000,405,40,10000,405,40,10000,400,40,10000,392,40,10000,389,40,10000,378,40,10000,385,45,10000,412,45,10000,405,45,10000,389,45,10000,377,45,10000,365,45,10000,356,45,10000,342,45,10000,326,45,10000,308,45,10000,288,45,NCNTY35047N35047,"San Miguel County, NM",35,99999,47,29393,4,28205,30126
3504999999,3504999999,"Santa Fe, NM MSA",Santa Fe County,METRO42140M42140,1113,40,METRO42140M42140,1071,40,METRO42140M42140,1057,40,METRO42140M42140,1069,40,METRO42140M42140,1006,40,METRO42140M42140,1048,40,METRO42140M42140,943,40,METRO42140M42140,953,40,METRO42140M42140,957,40,METRO42140M42140,976,40,METRO42140M42140,880,40,METRO42140M42140,974,40,METRO42140M42140,967,40,METRO42140M42140,928,40,METRO42140M42140,884,40,METRO42140M42140,872,40,METRO42140M42140,843,40,7490,818,40,7490,798,40,7490,795,40,7490,775,40,7490,749,40,7490,741,40,7490,740,40,7490,727,40,7490,709,40,7490,690,40,7490,676,40,7490,665,45,7490,657,45,7490,638,45,7490,612,45,7490,593,45,7490,575,45,7490,560,45,7490,537,45,7490,512,45,7490,340,45,10000,320,45,METRO42140M42140,"Santa Fe, NM MSA",35,99999,49,144170,4,147515,129292
3505199999,3505199999,"Sierra County, NM",Sierra County,NCNTY35051N35051,726,40,NCNTY35051N35051,752,40,NCNTY35051N35051,733,40,NCNTY35051N35051,770,40,NCNTY35051N35051,697,40,NCNTY35051N35051,667,40,NCNTY35051N35051,672,40,NCNTY35051N35051,631,40,NCNTY35051N35051,667,40,NCNTY35051N35051,643,40,NCNTY35051N35051,568,40,NCNTY35051N35051,527,40,NCNTY35051N35051,523,40,NCNTY35051N35051,502,40,NCNTY35051N35051,479,40,NCNTY35051N35051,472,40,NCNTY35051N35051,456,40,9999,438,40,10000,422,40,10000,422,40,10000,413,40,10000,396,40,10000,393,40,10000,393,40,10000,388,40,10000,380,40,10000,377,40,10000,336,40,10000,342,45,10000,433,45,10000,426,45,10000,409,45,10000,396,45,10000,384,45,10000,374,45,10000,359,45,10000,343,45,10000,291,45,10000,272,45,NCNTY35051N35051,"Sierra County, NM",35,99999,51,11988,4,11255,13270
3505399999,3505399999,"Socorro County, NM",Socorro County,NCNTY35053N35053,726,40,NCNTY35053N35053,757,40,NCNTY35053N35053,714,40,NCNTY35053N35053,718,40,NCNTY35053N35053,697,40,NCNTY35053N35053,667,40,NCNTY35053N35053,658,40,NCNTY35053N35053,631,40,NCNTY35053N35053,637,40,NCNTY35053N35053,626,40,NCNTY35053N35053,549,40,NCNTY35053N35053,527,40,NCNTY35053N35053,523,40,NCNTY35053N35053,502,40,NCNTY35053N35053,479,40,NCNTY35053N35053,472,40,NCNTY35053N35053,456,40,9999,435,40,10000,422,40,10000,422,40,10000,413,40,10000,396,40,10000,393,40,10000,393,40,10000,388,40,10000,380,40,10000,377,40,10000,347,40,10000,353,45,10000,433,45,10000,426,45,10000,409,45,10000,396,45,10000,384,45,10000,374,45,10000,359,45,10000,343,45,10000,291,45,10000,272,45,NCNTY35053N35053,"Socorro County, NM",35,99999,53,17866,4,17100,18078
3505599999,3505599999,"Taos County, NM",Taos County,NCNTY35055N35055,836,40,NCNTY35055N35055,920,40,NCNTY35055N35055,875,40,NCNTY35055N35055,873,40,NCNTY35055N35055,790,40,NCNTY35055N35055,814,40,NCNTY35055N35055,879,40,NCNTY35055N35055,810,40,NCNTY35055N35055,902,40,NCNTY35055N35055,832,40,NCNTY35055N35055,779,40,NCNTY35055N35055,754,40,NCNTY35055N35055,748,40,NCNTY35055N35055,718,40,NCNTY35055N35055,685,40,NCNTY35055N35055,673,40,NCNTY35055N35055,650,40,9999,629,40,10000,675,40,10000,675,40,10000,660,40,10000,633,40,10000,628,40,10000,628,40,10000,620,40,10000,484,40,10000,480,40,10000,466,40,10000,475,45,10000,441,45,10000,434,45,10000,417,45,10000,404,45,10000,392,45,10000,382,45,10000,367,45,10000,350,45,10000,308,45,10000,288,45,NCNTY35055N35055,"Taos County, NM",35,99999,55,32937,4,32810,29979
3505799999,3505799999,"Albuquerque, NM MSA",Torrance County,METRO10740M10740,996,40,METRO10740M10740,940,40,METRO10740M10740,877,40,METRO10740M10740,877,40,METRO10740M10740,873,40,METRO10740M10740,878,50,METRO10740M10740,941,50,METRO10740M10740,836,50,METRO10740M10740,802,40,METRO10740M10740,780,40,METRO10740M10740,701,40,METRO10740M10740,811,50,METRO10740M10740,782,50,METRO10740M10740,753,50,METRO10740M10740,760,50,METRO10740M10740,746,50,METRO10740M10740,721,50,9999,427,40,10000,422,40,10000,422,40,10000,413,40,10000,396,40,10000,393,40,10000,393,40,10000,388,40,10000,380,40,10000,377,40,10000,352,40,10000,358,45,10000,412,45,10000,405,45,10000,389,45,10000,377,45,10000,365,45,10000,356,45,10000,342,45,10000,326,45,10000,308,45,10000,288,45,METRO10740M10740,"Albuquerque, NM MSA",35,99999,57,16383,4,15535,16911
3505999999,3505999999,"Union County, NM",Union County,NCNTY35059N35059,726,40,NCNTY35059N35059,734,40,NCNTY35059N35059,714,40,NCNTY35059N35059,700,40,NCNTY35059N35059,697,40,NCNTY35059N35059,667,40,NCNTY35059N35059,658,40,NCNTY35059N35059,631,40,NCNTY35059N35059,667,40,NCNTY35059N35059,626,40,NCNTY35059N35059,542,40,NCNTY35059N35059,527,40,NCNTY35059N35059,523,40,NCNTY35059N35059,502,40,NCNTY35059N35059,479,40,NCNTY35059N35059,472,40,NCNTY35059N35059,456,40,9999,439,40,10000,422,40,10000,422,40,10000,413,40,10000,396,40,10000,393,40,10000,393,40,10000,388,40,10000,380,40,10000,377,40,10000,353,40,10000,359,45,10000,412,45,10000,405,45,10000,389,45,10000,377,45,10000,365,45,10000,356,45,10000,342,45,10000,326,45,10000,280,45,10000,262,45,NCNTY35059N35059,"Union County, NM",35,99999,59,4549,4,4215,4174
3506199999,3506199999,"Albuquerque, NM MSA",Valencia County,METRO10740M10740,996,40,METRO10740M10740,940,40,METRO10740M10740,877,40,METRO10740M10740,877,40,METRO10740M10740,873,40,METRO10740M10740,878,50,METRO10740M10740,941,50,METRO10740M10740,836,50,METRO10740M10740,802,40,METRO10740M10740,780,40,METRO10740M10740,701,40,METRO10740M10740,811,50,METRO10740M10740,782,50,METRO10740M10740,753,50,METRO10740M10740,760,50,METRO10740M10740,746,50,METRO10740M10740,721,50,200,699,50,200,673,50,200,671,50,200,654,50,200,632,50,200,585,40,200,584,40,200,574,40,200,559,40,200,544,40,200,533,40,200,500,45,10000,400,45,10000,393,45,10000,377,45,10000,365,45,10000,354,45,10000,345,45,10000,331,45,10000,316,45,10000,308,45,10000,288,45,METRO10740M10740,"Albuquerque, NM MSA",35,99999,61,76569,4,75845,66152
3600199999,3600199999,"Albany-Schenectady-Troy, NY MSA",Albany County,METRO10580M10580,1207,40,METRO10580M10580,1117,40,METRO10580M10580,1054,40,METRO10580M10580,1115,40,METRO10580M10580,1032,40,METRO10580M10580,1006,40,METRO10580M10580,1005,40,METRO10580M10580,968,40,METRO10580M10580,929,40,METRO10580M10580,921,40,METRO10580M10580,870,40,METRO10580M10580,900,40,METRO10580M10580,874,40,METRO10580M10580,868,40,METRO10580M10580,851,40,METRO10580M10580,752,40,METRO10580M10580,715,40,160,679,40,160,634,40,160,633,40,160,621,40,160,607,40,160,604,40,160,601,40,160,595,40,160,586,40,160,584,40,160,567,40,160,578,45,160,547,45,160,532,45,160,508,45,160,482,45,160,459,45,160,438,45,160,417,45,160,390,45,160,383,45,160,368,45,METRO10580M10580,"Albany-Schenectady-Troy, NY MSA",36,99999,1,304204,1,308580,294565
3600399999,3600399999,"Allegany County, NY",Allegany County,NCNTY36003N36003,757,40,NCNTY36003N36003,734,40,NCNTY36003N36003,714,40,NCNTY36003N36003,700,40,NCNTY36003N36003,697,40,NCNTY36003N36003,681,40,NCNTY36003N36003,658,40,NCNTY36003N36003,663,40,NCNTY36003N36003,637,40,NCNTY36003N36003,654,40,NCNTY36003N36003,694,40,NCNTY36003N36003,684,40,NCNTY36003N36003,690,40,NCNTY36003N36003,665,40,NCNTY36003N36003,643,40,NCNTY36003N36003,557,40,NCNTY36003N36003,530,40,9999,508,40,10000,509,40,10000,507,40,10000,496,40,10000,484,40,10000,480,40,10000,479,40,10000,475,40,10000,467,40,10000,456,40,10000,360,40,10000,363,45,10000,440,45,10000,424,45,10000,405,45,10000,384,45,10000,366,45,10000,349,45,10000,332,45,10000,311,45,10000,311,45,10000,297,45,NCNTY36003N36003,"Allegany County, NY",36,99999,3,48946,1,47400,49927
3600599999,3600599999,"New York, NY HUD Metro FMR Area",Bronx County,METRO35620MM5600,2026,40,METRO35620MM5600,2053,40,METRO35620MM5600,1951,40,METRO35620MM5600,1831,40,METRO35620MM5600,1789,40,METRO35620MM5600,1637,40,METRO35620MM5600,1571,40,METRO35620MM5600,1481,40,METRO35620MM5600,1440,40,METRO35620MM5600,1474,40,METRO35620MM5600,1424,40,METRO35620MM5600,1403,40,METRO35620MM5600,1359,40,METRO35620MM5600,1313,40,METRO35620MM5600,1318,40,METRO35620MM5600,1189,40,METRO35620M35620,1133,40,5600,1075,40,5600,1073,40,5600,1031,40,5600,993,40,5600,949,40,5600,920,40,5600,891,40,5600,862,40,5600,838,40,5600,817,40,5600,798,40,5600,819,45,5600,681,45,5600,659,45,5600,625,45,5600,593,45,5600,566,45,5600,535,45,5600,503,45,5600,470,45,5600,436,45,5600,420,45,METRO35620MM5600,"New York, NY HUD Metro FMR Area",36,99999,5,1385108,1,1455845,1332650
3600799999,3600799999,"Binghamton, NY MSA",Broome County,METRO13780M13780,855,40,METRO13780M13780,846,40,METRO13780M13780,820,40,METRO13780M13780,830,40,METRO13780M13780,781,40,METRO13780M13780,767,40,METRO13780M13780,729,40,METRO13780M13780,742,40,METRO13780M13780,692,40,METRO13780M13780,713,40,METRO13780M13780,709,40,METRO13780M13780,716,40,METRO13780M13780,723,40,METRO13780M13780,697,40,METRO13780M13780,674,40,METRO13780M13780,574,40,METRO13780M13780,546,40,960,524,40,960,527,40,960,526,40,960,515,40,960,504,40,960,501,40,960,498,40,960,493,40,960,485,40,960,483,40,960,469,40,960,478,45,960,494,45,960,481,45,960,459,45,960,436,45,960,415,45,960,396,45,960,377,45,960,353,45,960,353,45,960,338,45,METRO13780M13780,"Binghamton, NY MSA",36,99999,7,200600,1,196125,200536
3600999999,3600999999,"Cattaraugus County, NY",Cattaraugus County,NCNTY36009N36009,757,40,NCNTY36009N36009,734,40,NCNTY36009N36009,716,40,NCNTY36009N36009,700,40,NCNTY36009N36009,697,40,NCNTY36009N36009,683,40,NCNTY36009N36009,693,40,NCNTY36009N36009,715,40,NCNTY36009N36009,662,40,NCNTY36009N36009,694,40,NCNTY36009N36009,723,40,NCNTY36009N36009,696,40,NCNTY36009N36009,702,40,NCNTY36009N36009,676,40,NCNTY36009N36009,654,40,NCNTY36009N36009,565,40,NCNTY36009N36009,538,40,9999,516,40,10000,509,40,10000,507,40,10000,496,40,10000,484,40,10000,480,40,10000,479,40,10000,475,40,10000,467,40,10000,456,40,10000,377,40,10000,380,45,10000,440,45,10000,424,45,10000,405,45,10000,384,45,10000,366,45,10000,349,45,10000,332,45,10000,311,45,10000,305,45,10000,291,45,NCNTY36009N36009,"Cattaraugus County, NY",36,99999,9,80317,1,78175,83955
3601199999,3601199999,"Cayuga County, NY",Cayuga County,NCNTY36011N36011,846,40,NCNTY36011N36011,847,40,NCNTY36011N36011,817,40,NCNTY36011N36011,786,40,NCNTY36011N36011,770,40,NCNTY36011N36011,784,40,NCNTY36011N36011,761,40,NCNTY36011N36011,749,40,NCNTY36011N36011,746,40,NCNTY36011N36011,722,40,NCNTY36011N36011,716,40,NCNTY36011N36011,744,40,NCNTY36011N36011,750,40,NCNTY36011N36011,722,40,NCNTY36011N36011,699,40,NCNTY36011N36011,595,40,NCNTY36011N36011,566,40,8160,610,40,8160,600,40,8160,599,40,8160,588,40,8160,575,40,8160,572,40,8160,569,40,8160,563,40,8160,554,40,8160,552,40,8160,536,40,8160,521,45,10000,525,45,10000,506,45,10000,483,45,10000,458,45,10000,436,45,10000,416,45,10000,396,45,10000,370,45,10000,341,45,10000,327,45,NCNTY36011N36011,"Cayuga County, NY",36,99999,11,80026,1,78320,81963
3601399999,3601399999,"Chautauqua County, NY",Chautauqua County,NCNTY36013N36013,757,40,NCNTY36013N36013,747,40,NCNTY36013N36013,725,40,NCNTY36013N36013,700,40,NCNTY36013N36013,697,40,NCNTY36013N36013,704,40,NCNTY36013N36013,674,40,NCNTY36013N36013,677,40,NCNTY36013N36013,637,40,NCNTY36013N36013,671,40,NCNTY36013N36013,717,40,NCNTY36013N36013,704,40,NCNTY36013N36013,710,40,NCNTY36013N36013,683,40,NCNTY36013N36013,661,40,NCNTY36013N36013,562,40,NCNTY36013N36013,535,40,3610,513,40,3610,509,40,3610,507,40,3610,497,40,3610,486,40,3610,483,40,3610,480,40,3610,475,40,3610,465,40,3610,463,40,3610,387,40,3610,397,45,3610,466,45,3610,454,45,3610,433,45,3610,411,45,10000,392,45,10000,374,45,10000,356,45,10000,333,45,10000,311,45,10000,297,45,NCNTY36013N36013,"Chautauqua County, NY",36,99999,13,134905,1,130845,139750
3601599999,3601599999,"Elmira, NY MSA",Chemung County,METRO21300M21300,944,40,METRO21300M21300,924,40,METRO21300M21300,839,40,METRO21300M21300,834,40,METRO21300M21300,807,40,METRO21300M21300,815,40,METRO21300M21300,895,40,METRO21300M21300,758,40,METRO21300M21300,787,40,METRO21300M21300,736,40,METRO21300M21300,769,40,METRO21300M21300,786,40,METRO21300M21300,793,40,METRO21300M21300,764,40,METRO21300M21300,739,40,METRO21300M21300,630,40,METRO21300M21300,599,40,2335,575,40,2335,518,40,2335,517,40,2335,507,40,2335,496,40,2335,493,40,2335,490,40,2335,485,40,2335,477,40,2335,475,40,2335,461,40,2335,470,45,2335,503,45,2335,490,45,2335,468,45,2335,444,45,2335,423,45,2335,403,45,2335,384,45,2335,359,45,2335,359,45,2335,344,45,METRO21300M21300,"Elmira, NY MSA",36,99999,15,88830,1,86885,91070
3601799999,3601799999,"Chenango County, NY",Chenango County,NCNTY36017N36017,767,40,NCNTY36017N36017,791,40,NCNTY36017N36017,780,40,NCNTY36017N36017,741,40,NCNTY36017N36017,717,40,NCNTY36017N36017,717,40,NCNTY36017N36017,680,40,NCNTY36017N36017,656,40,NCNTY36017N36017,637,40,NCNTY36017N36017,670,40,NCNTY36017N36017,699,40,NCNTY36017N36017,701,40,NCNTY36017N36017,707,40,NCNTY36017N36017,681,40,NCNTY36017N36017,659,40,NCNTY36017N36017,570,40,NCNTY36017N36017,542,40,9999,520,40,10000,509,40,10000,507,40,10000,496,40,10000,484,40,10000,480,40,10000,479,40,10000,475,40,10000,467,40,10000,456,40,10000,427,40,10000,426,45,10000,517,45,10000,499,45,10000,476,45,10000,452,45,10000,431,45,10000,411,45,10000,391,45,10000,366,45,10000,347,45,10000,333,45,NCNTY36017N36017,"Chenango County, NY",36,99999,17,50477,1,48765,51401
3601999999,3601999999,"Clinton County, NY",Clinton County,NCNTY36019N36019,884,40,NCNTY36019N36019,884,40,NCNTY36019N36019,842,40,NCNTY36019N36019,810,40,NCNTY36019N36019,808,40,NCNTY36019N36019,852,40,NCNTY36019N36019,782,40,NCNTY36019N36019,845,40,NCNTY36019N36019,814,40,NCNTY36019N36019,737,40,NCNTY36019N36019,788,40,NCNTY36019N36019,790,40,NCNTY36019N36019,797,40,NCNTY36019N36019,767,40,NCNTY36019N36019,742,40,NCNTY36019N36019,641,40,NCNTY36019N36019,610,40,9999,585,40,10000,548,40,10000,546,40,10000,534,40,10000,521,40,10000,517,40,10000,516,40,10000,512,40,10000,504,40,10000,492,40,10000,485,40,10000,494,45,10000,490,45,10000,473,45,10000,451,45,10000,428,45,10000,408,45,10000,389,45,10000,370,45,10000,336,45,10000,346,45,10000,332,45,NCNTY36019N36019,"Clinton County, NY",36,99999,19,82128,1,81225,79894
3602199999,3602199999,"Columbia County, NY",Columbia County,NCNTY36021N36021,1012,40,NCNTY36021N36021,1028,40,NCNTY36021N36021,965,40,NCNTY36021N36021,936,40,NCNTY36021N36021,951,40,NCNTY36021N36021,950,40,NCNTY36021N36021,923,40,NCNTY36021N36021,923,40,NCNTY36021N36021,896,40,NCNTY36021N36021,819,40,NCNTY36021N36021,834,40,NCNTY36021N36021,862,40,NCNTY36021N36021,869,40,NCNTY36021N36021,837,40,NCNTY36021N36021,811,40,NCNTY36021N36021,701,40,NCNTY36021N36021,667,40,9999,640,40,10000,635,40,10000,633,40,10000,619,40,10000,604,40,10000,599,40,10000,598,40,10000,593,40,10000,584,40,10000,570,40,10000,562,40,10000,567,45,10000,493,45,10000,476,45,10000,454,45,10000,431,45,10000,411,45,10000,392,45,10000,373,45,10000,349,45,10000,328,45,10000,314,45,NCNTY36021N36021,"Columbia County, NY",36,99999,21,63096,1,61480,63094
3602399999,3602399999,"Cortland County, NY",Cortland County,NCNTY36023N36023,867,40,NCNTY36023N36023,870,40,NCNTY36023N36023,849,40,NCNTY36023N36023,793,40,NCNTY36023N36023,784,40,NCNTY36023N36023,782,40,NCNTY36023N36023,741,40,NCNTY36023N36023,751,40,NCNTY36023N36023,749,40,NCNTY36023N36023,727,40,NCNTY36023N36023,757,40,NCNTY36023N36023,765,40,NCNTY36023N36023,771,40,NCNTY36023N36023,743,40,NCNTY36023N36023,719,40,NCNTY36023N36023,622,40,NCNTY36023N36023,592,40,9999,568,40,10000,563,40,10000,561,40,10000,549,40,10000,536,40,10000,532,40,10000,531,40,10000,527,40,10000,519,40,10000,507,40,10000,500,40,10000,498,45,10000,538,45,10000,519,45,10000,495,45,10000,470,45,10000,448,45,10000,427,45,10000,406,45,10000,380,45,10000,341,45,10000,327,45,NCNTY36023N36023,"Cortland County, NY",36,99999,23,49336,1,48335,48599
3602599999,3602599999,"Delaware County, NY",Delaware County,NCNTY36025N36025,757,40,NCNTY36025N36025,764,40,NCNTY36025N36025,772,40,NCNTY36025N36025,749,40,NCNTY36025N36025,747,40,NCNTY36025N36025,762,40,NCNTY36025N36025,729,40,NCNTY36025N36025,718,40,NCNTY36025N36025,667,40,NCNTY36025N36025,681,40,NCNTY36025N36025,696,40,NCNTY36025N36025,709,40,NCNTY36025N36025,715,40,NCNTY36025N36025,689,40,NCNTY36025N36025,667,40,NCNTY36025N36025,575,40,NCNTY36025N36025,547,40,9999,525,40,10000,509,40,10000,507,40,10000,496,40,10000,484,40,10000,480,40,10000,479,40,10000,475,40,10000,467,40,10000,456,40,10000,436,40,10000,435,45,10000,483,45,10000,466,45,10000,445,45,10000,422,45,10000,402,45,10000,383,45,10000,365,45,10000,341,45,10000,298,45,10000,285,45,NCNTY36025N36025,"Delaware County, NY",36,99999,25,47980,1,45950,48055
3602799999,3602799999,"Poughkeepsie-Newburgh-Middletown, NY MSA",Dutchess County,METRO39100M39100,1412,40,METRO35620M39100,1467,40,METRO35620M39100,1397,40,METRO35620M39100,1346,40,METRO35620M39100,1321,40,METRO35620M39100,1269,40,METRO35620M39100,1271,40,METRO39100M39100,1188,40,METRO39100M39100,1258,40,METRO39100M39100,1211,40,METRO39100M39100,1189,40,METRO39100M39100,1156,40,METRO39100M39100,1128,40,METRO39100M39100,1117,40,METRO39100M39100,1103,40,METRO39100M39100,1060,40,METRO39100M39100,998,40,2281,942,40,2281,1054,40,2281,1014,40,2281,977,40,2281,933,40,2281,905,40,2281,877,40,2281,849,40,2281,825,40,2281,804,40,2281,785,40,2281,780,45,6460,756,45,6460,736,45,6460,702,45,6460,666,45,6460,634,45,6460,604,45,6460,575,45,6460,495,45,6460,450,45,6460,420,45,METRO35620M39100,"Poughkeepsie-Newburgh-Middletown, NY HUD Metro FMR Area",36,99999,27,297488,1,295685,280150
